GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36045061500,36045061500,"Census Tract 615, Jefferson County, New York",3767,357,3071,324,204,135,6,10,52,44,144,219,81,83,209,138,24,26,185,137
1400000US36045061600,36045061600,"Census Tract 616, Jefferson County, New York",4036,311,3761,298,35,36,0,123,118,72,0,123,48,50,74,44,20,25,54,38
1400000US36045061700,36045061700,"Census Tract 617, Jefferson County, New York",2480,318,2442,321,0,123,4,5,20,20,0,123,0,123,14,13,0,123,14,13
1400000US36045061800,36045061800,"Census Tract 618, Jefferson County, New York",7150,362,6929,378,26,30,24,27,51,39,0,123,29,46,91,52,0,123,91,52
1400000US36045061900,36045061900,"Census Tract 619, Jefferson County, New York",3496,262,3397,238,44,54,0,123,0,123,0,123,8,12,47,33,16,24,31,25
1400000US36045062100,36045062100,"Census Tract 621, Jefferson County, New York",4977,391,4461,389,186,138,0,123,9,16,0,123,170,206,151,138,0,123,151,138
1400000US36045062200,36045062200,"Census Tract 622, Jefferson County, New York",4668,449,3931,437,471,253,0,123,37,47,0,123,144,104,85,76,43,64,42,41
1400000US36045062400,36045062400,"Census Tract 624, Jefferson County, New York",4198,358,3471,342,403,184,68,91,9,14,0,123,106,60,141,89,22,13,119,87
1400000US36045062500,36045062500,"Census Tract 625, Jefferson County, New York",3341,326,3277,315,23,34,5,7,0,123,11,18,0,123,25,27,0,123,25,27
1400000US36045980000,36045980000,"Census Tract 9800, Jefferson County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36045990001,36045990001,"Census Tract 9900.01, Jefferson County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",4576,552,3245,480,449,144,55,54,342,186,0,123,352,156,133,105,29,31,104,99
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",1014,313,374,246,118,115,0,123,111,127,0,123,393,192,18,30,18,30,0,123
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",4835,699,3919,554,273,180,0,123,300,153,10,16,99,93,234,224,25,29,209,217
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",3377,448,2941,474,102,73,19,39,136,82,0,123,65,90,114,72,0,123,114,72
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",2722,372,2374,359,74,56,0,123,113,78,0,123,0,123,161,129,0,123,161,129
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",3479,416,3016,428,118,77,0,123,189,142,0,123,11,17,145,104,0,123,145,104
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",4266,322,3376,307,171,86,16,25,412,150,0,123,112,67,179,94,20,31,159,86
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",158,175,127,173,0,123,0,123,10,16,0,123,10,16,11,16,11,16,0,123
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",2236,247,1561,230,265,121,0,123,209,190,0,123,172,60,29,30,9,18,20,23
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",2246,380,646,222,916,310,0,123,490,266,0,123,173,88,21,32,0,123,21,32
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",2440,135,773,124,949,159,25,29,105,77,0,123,408,122,180,78,118,72,62,44
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",1611,324,498,261,12,19,0,123,476,351,0,123,625,393,0,123,0,123,0,123
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",2880,354,2098,346,257,173,0,123,383,163,0,123,81,59,61,72,0,123,61,72
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",5181,1224,3193,1063,196,124,160,161,724,208,0,123,822,368,86,76,9,14,77,66
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",4043,359,526,262,2294,420,74,100,463,169,0,123,415,237,271,192,216,174,55,66
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",2795,460,250,169,1884,360,0,123,57,93,0,123,395,188,209,228,17,25,192,227
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",1873,229,1312,251,43,49,0,123,324,174,0,123,79,56,115,94,62,81,53,52
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",2715,419,625,191,1124,248,0,123,679,210,0,123,205,78,82,43,39,36,43,32
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",2352,309,1184,240,475,165,0,123,178,93,0,123,383,205,132,74,19,23,113,73
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",3065,413,2226,346,10,17,116,181,516,321,0,123,153,190,44,55,0,123,44,55
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",1437,268,218,94,830,247,0,123,198,100,0,123,60,56,131,80,22,33,109,76
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",4201,398,3264,385,128,90,0,123,579,276,98,152,65,56,67,55,0,123,67,55
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",220,122,165,105,24,40,0,123,31,37,0,123,0,123,0,123,0,123,0,123
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",1515,279,1441,279,0,123,0,123,49,55,0,123,2,7,23,39,0,123,23,39
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",2134,338,1198,246,380,183,0,123,223,88,0,123,213,114,120,60,22,33,98,52
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",4062,1031,2533,365,835,809,8,13,188,102,0,123,274,144,224,109,78,75,146,86
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",3329,550,2229,346,439,290,0,123,212,114,0,123,294,257,155,126,10,15,145,125
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",2426,193,2002,249,0,123,0,123,363,216,0,123,0,123,61,81,20,32,41,75
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",3609,305,3169,260,154,200,0,123,197,115,0,123,53,54,36,31,14,22,22,24
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",1074,153,954,187,0,123,0,123,94,81,0,123,26,41,0,123,0,123,0,123
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",1185,185,764,252,100,104,4,8,164,133,0,123,129,112,24,36,0,123,24,36
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",2883,464,1772,292,503,239,64,64,292,178,0,123,137,97,115,83,32,35,83,71
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",2483,224,2292,237,0,123,0,123,168,147,0,123,23,27,0,123,0,123,0,123
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",2304,342,1550,301,84,84,0,123,422,255,0,123,131,147,117,112,0,123,117,112
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1856,296,1706,278,9,13,53,78,88,57,0,123,0,123,0,123,0,123,0,123
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",2486,364,2428,374,27,30,0,123,0,123,0,123,0,123,31,32,0,123,31,32
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",2037,311,936,261,354,231,10,16,61,54,0,123,655,242,21,38,0,123,21,38
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",3184,355,2460,332,87,106,15,25,532,346,0,123,56,63,34,44,8,12,26,43
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",2687,310,2273,352,138,151,0,123,231,169,0,123,45,77,0,123,0,123,0,123
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",1595,222,1376,197,12,20,0,123,148,132,0,123,25,28,34,32,0,123,34,32
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",3500,393,2758,418,10,16,22,34,360,166,0,123,350,297,0,123,0,123,0,123
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",1199,301,701,226,96,94,0,123,64,58,0,123,327,236,11,18,11,18,0,123
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",2363,340,1946,325,36,56,13,22,346,144,0,123,12,18,10,16,10,16,0,123
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",2872,299,2163,355,59,84,0,123,563,252,0,123,71,71,16,25,0,123,16,25
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",1817,161,1299,135,31,34,0,123,278,127,0,123,110,109,99,85,27,43,72,74
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",3922,425,2902,360,48,51,0,123,662,330,0,123,38,34,272,301,0,123,272,301
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",5262,570,4463,468,58,42,0,123,225,169,0,123,353,417,163,103,47,75,116,71
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",3478,463,2877,414,54,57,0,123,144,109,0,123,395,256,8,13,8,13,0,123
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",3184,389,2827,371,0,123,0,123,167,100,0,123,49,48,141,103,11,16,130,101
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",4774,496,3330,456,151,167,7,13,869,349,0,123,361,292,56,41,27,21,29,35
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",3347,318,2570,294,118,87,0,123,334,232,0,123,126,106,199,89,9,14,190,89
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",2714,329,1615,311,137,112,0,123,735,336,0,123,120,106,107,89,0,123,107,89
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",4544,426,1196,356,2295,340,0,123,118,83,0,123,846,274,89,67,46,49,43,44
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",1774,279,704,244,57,69,0,123,432,219,0,123,581,262,0,123,0,123,0,123
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",5582,565,2322,568,109,82,43,70,1405,476,0,123,1565,506,138,115,0,123,138,115
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",4922,474,4081,447,8,15,0,123,237,197,0,123,394,207,202,203,133,188,69,73
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",4389,431,1499,405,507,203,0,123,598,234,0,123,1746,426,39,49,28,46,11,17
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",4719,422,3715,393,225,159,0,123,439,274,0,123,261,194,79,69,0,123,79,69
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",5728,591,3402,730,240,143,73,96,492,252,0,123,1480,518,41,50,13,21,28,44
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",3816,463,1437,482,145,168,252,262,461,196,0,123,1476,543,45,52,21,27,24,29
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",4722,539,2059,403,42,53,0,123,197,118,0,123,2374,633,50,38,35,41,15,25
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",3793,504,1934,554,28,36,0,123,98,89,0,123,1722,572,11,18,11,18,0,123
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",7737,588,868,283,3420,520,0,123,93,117,0,123,2944,747,412,270,274,254,138,115
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",3007,401,1914,440,30,41,0,123,219,192,0,123,595,294,249,126,85,102,164,143
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",2820,380,1058,425,91,114,0,123,1147,254,0,123,442,257,82,85,45,74,37,59
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",5106,535,1844,453,210,150,0,123,1889,464,0,123,936,386,227,146,115,129,112,74
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",4939,522,1977,363,62,64,15,25,2453,574,0,123,432,252,0,123,0,123,0,123
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",6615,749,2755,762,265,190,140,165,1627,632,0,123,1484,500,344,300,100,114,244,271
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",6569,627,1927,585,345,304,321,297,2479,518,0,123,1440,463,57,47,47,47,10,17
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",6360,496,1706,423,267,145,82,129,3140,557,0,123,1137,394,28,33,0,123,28,33
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",4211,566,2785,639,282,195,0,123,154,144,19,29,792,338,179,187,9,16,170,185
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",5461,480,1501,383,212,156,0,123,3284,469,0,123,444,265,20,45,0,123,20,45
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",5380,589,580,227,31,35,17,30,4489,662,45,73,192,119,26,30,0,123,26,30
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",6054,538,673,239,101,141,15,23,5092,592,0,123,87,72,86,71,48,56,38,44
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",5148,585,1396,383,45,35,15,25,3324,602,0,123,321,269,47,49,6,10,41,49
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",2320,375,1020,351,108,97,47,73,549,244,0,123,596,381,0,123,0,123,0,123
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",5779,562,3125,579,0,123,0,123,1249,323,0,123,1405,508,0,123,0,123,0,123
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",4286,483,2857,443,179,127,0,123,1053,311,0,123,156,91,41,41,10,16,31,38
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",4377,469,765,253,21,36,0,123,3437,529,0,123,154,174,0,123,0,123,0,123
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",2613,216,1431,206,122,108,51,64,329,189,0,123,619,275,61,70,39,63,22,34
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",2426,416,674,286,96,147,0,123,1473,522,0,123,82,79,101,159,67,105,34,54
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",1635,374,780,238,190,209,12,18,0,123,0,123,567,439,86,83,86,83,0,123
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",1542,459,66,107,0,123,96,123,1380,466,0,123,0,123,0,123,0,123,0,123
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",1800,323,1064,228,43,60,0,123,127,58,0,123,535,357,31,49,0,123,31,49
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",5230,651,2070,456,56,63,124,202,1684,452,0,123,1142,475,154,168,0,123,154,168
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",2880,399,1345,332,59,78,93,145,846,396,0,123,490,352,47,65,0,123,47,65
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",3559,379,990,238,1271,274,0,123,94,79,0,123,1072,463,132,135,132,135,0,123
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",2045,208,1004,205,0,123,0,123,898,195,0,123,127,117,16,29,0,123,16,29
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",2275,332,1256,320,170,96,0,123,205,94,0,123,557,337,87,83,0,123,87,83
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",2146,286,1465,304,369,228,0,123,209,122,0,123,28,32,75,52,9,14,66,49
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",5291,732,3808,652,107,91,0,123,994,412,0,123,293,229,89,59,20,22,69,55
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",4227,359,2798,341,522,150,90,101,271,136,0,123,414,204,132,75,0,123,132,75
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",1769,253,796,224,0,123,0,123,872,306,0,123,34,46,67,57,67,57,0,123
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",3759,496,2809,383,317,181,0,123,245,218,0,123,14,24,374,351,111,96,263,280
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",3935,481,2833,366,21,33,0,123,764,318,0,123,167,165,150,157,35,56,115,145
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",3466,283,2397,256,340,138,0,123,282,113,0,123,277,132,170,135,109,128,61,41
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",3785,400,3095,359,81,65,18,28,366,191,0,123,178,185,47,48,11,17,36,46
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",3835,1459,2207,498,393,313,12,19,150,81,0,123,768,497,305,317,188,182,117,145
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",3452,535,2941,530,25,29,0,123,358,162,0,123,83,66,45,57,12,19,33,40
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",4198,454,2658,416,507,155,0,123,425,211,0,123,420,247,188,148,127,141,61,45
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",2064,289,1768,293,11,18,0,123,216,176,8,14,49,82,12,28,8,18,4,10
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",2939,364,2101,287,120,85,0,123,179,126,0,123,493,244,46,36,0,123,46,36
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",2870,364,2285,378,52,66,0,123,235,142,0,123,171,118,127,129,0,123,127,129
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",3308,423,1628,311,158,104,0,123,227,149,0,123,1109,379,186,110,78,62,108,80
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",4111,415,2549,421,220,149,28,81,232,154,0,123,938,263,144,156,83,141,61,58
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",2146,376,1368,329,33,50,0,123,125,135,0,123,543,338,77,65,0,123,77,65
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",1282,125,1282,125,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",5370,617,3824,513,384,264,0,123,229,164,0,123,855,385,78,75,0,123,78,75
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",1737,276,1606,246,0,123,0,123,100,158,0,123,0,123,31,54,0,123,31,54
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",3751,488,2918,472,282,209,0,123,70,61,0,123,383,262,98,80,0,123,98,80
1400000US36047015200,36047015200,"Census Tract 152, Kings County, New York",2369,288,1824,253,19,32,0,123,518,247,0,123,8,14,0,123,0,123,0,123
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",2601,252,2039,243,148,79,56,82,191,107,0,123,16,19,151,95,20,31,131,91
