Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"M & K Market Inc",-74.007248,40.637657,"5601 8th Ave","","Brooklyn","NY","11220","3517","KINGS" 
"Deals 4388",-73.86158,40.866543,"2721 Bronxwood Ave","","Bronx","NY","10469","3601","BRONX" 
"Deals 4399",-73.996445,40.666077,"590 Hamilton Ave","","Brooklyn","NY","11232","1034","KINGS" 
"CVS Pharmacy 1935",-73.323128,40.868156,"10-3 Fort Salonga Rd","","Northport","NY","11768","1400","SUFFOLK" 
"D & B Deli  Groceriy Inc.",-73.591728,40.709682,"1037A Front St","","Uniondale","NY","11553","1917","NASSAU" 
"CVS Pharmacy 8392",-73.221672,40.882034,"750 Route 25A","","Kings Park","NY","11754","3898","SUFFOLK" 
"Stewarts Shop 205",-73.792358,43.025986,"2951 State Route 9","","Ballston Spa","NY","12020","3903","SARATOGA" 
"Stewarts Shop 410",-73.94751,42.844025,"411 Ballston Rd","Glenville (Route 50 at the point)","Scotia","NY","12302","","SCHENECTADY" 
"Rite Aid 04037",-73.967285,41.696487,"3732 Route 9 W","","Highland","NY","12528","","ULSTER" 
"Stewarts Shop 263",-73.768616,42.697514,"406 Albany Shaker Rd","","Albany","NY","12211","1901","ALBANY" 
"Stewarts Shop 112",-73.73291,42.823994,"1403 State Route 9","Crescent","Clifton Park","NY","12065","","SARATOGA" 
"Stewarts Shop 407",-73.774506,42.819016,"1543 Crescent Rd","","Clifton Park","NY","12065","7799","SARATOGA" 
"Duane Reade 401",-73.966591,40.794025,"775 Columbus Ave","","New York","NY","10025","5953","NEW YORK" 
"Duane Reade 465",-73.967834,40.759731,"939 3rd Ave","","New York","NY","10022","2702","NEW YORK" 
"Trader Joe's 542",-73.982147,40.778603,"2075 Broadway","","New York","NY","10023","2803","NEW YORK" 
"El Buen Gusto Grocery Corp",-74.015312,40.643719,"5423 4th Ave","","Brooklyn","NY","11220","3005","KINGS" 
"Quickway 74",-75.633835,42.183605,"3622 State Route 79","","Harpursville","NY","13787","","BROOME" 
"Quickway 73",-75.183571,42.381065,"195 County Route 48","","Otego","NY","13825","","OTSEGO" 
"Zingubar Inc",-73.960785,40.660599,"544A Flatbush Ave","","Brooklyn","NY","11225","4804","KINGS" 
"Quickway 72",-74.996651,42.856571,"1 E Main St","","West Winfield","NY","13491","","HERKIMER" 
"Quickway 71",-75.102943,42.468292,"4102 State Highway 23","","West Oneonta","NY","13861","","OTSEGO" 
"Railroad Deli",-73.995102,41.207638,"146 W Railroad Ave","","Garnerville","NY","10923","1243","ROCKLAND" 
"Quickway 69",-75.048607,42.448055,"4968 State Highway 23","","Oneonta","NY","13820","3801","OTSEGO" 
"Quickway 68",-75.413979,42.055397,"360 State Highway 10","","Deposit","NY","13754","1274","BROOME" 
"Convenience Express 65",-76.131157,43.232403,"5600 Bartel Rd","","Brewerton","NY","13029","9617","ONONDAGA" 
"Convenience Express 64",-76.119156,43.404808,"2877 E Main St","","Parish","NY","13131","3307","OSWEGO" 
"Convenience Express 63",-76.140862,43.242836,"28 US Route 11","","Central Square","NY","13036","9795","OSWEGO" 
"Convenience Express 62",-76.146706,43.287556,"682 N Main St","","Central Square","NY","13036","2642","OSWEGO" 
"Convenience Express 61",-76.119858,43.284866,"2926 State Route 49","","Central Square","NY","13036","2612","OSWEGO" 
"Quickway 60",-75.874176,42.16991,"5 Kattelville Rd","","Chenango Bridge","NY","13745","","BROOME" 
"Quickway 56",-75.994339,42.103374,"3300 Vestal Rd","","Vestal","NY","13850","2138","BROOME" 
"ESTER DELI CORP",-73.940819,40.594578,"3664 Nostrand Ave","","Brooklyn","NY","11229","5303","KINGS" 
"Quickway 53",-76.095131,42.090141,"1231 Campville Rd","","Endicott","NY","13760","4498","BROOME" 
"Quickway 51",-76.270348,42.124985,"1581 State Route 96","","Owego","NY","13827","3205","TIOGA" 
"Quickway 48",-76.203552,42.998093,"4464 W Seneca Tpke","","Syracuse","NY","13215","8721","ONONDAGA" 
"Quickway 42",-75.916809,42.232014,"1165 Castle Creek Rd","","Castle Creek","NY","13744","1308","BROOME" 
"Quickway 33",-76.182465,43.059528,"512 State Fair Blvd","Ste 1","Syracuse","NY","13204","1165","ONONDAGA" 
"Bronx New Way Corp",-73.895248,40.866688,"111 E Kingsbridge Rd","","Bronx","NY","10468","7510","BRONX" 
"152 V M Grocery Corp",-73.914009,40.840126,"152 E 171st St","","Bronx","NY","10452","6750","BRONX" 
"Broadway Grocery Minimarket Corp",-73.925316,40.691315,"1254 Broadway","","Brooklyn","NY","11221","2909","KINGS" 
"Yankee Deli Inc",-73.97831,40.727043,"647 E 11th St","","New York","NY","10009","4144","NEW YORK" 
"Fannie Deli & Grocery Corp",-73.804306,40.588303,"5307 Rockaway Beach Blvd","","Arverne","NY","11692","1134","QUEENS" 
"Walgreens 12490",-73.818832,40.702888,"13250 Metropolitan Ave","","Richmond Hill","NY","11418","1948","QUEENS" 
"Port Jervis Save-A-Lot",-74.688873,41.369659,"107 Jersey Ave","","Port Jervis","NY","12771","2609","ORANGE" 
"Walgreens 11808",-73.928291,40.6259,"4915 Flatlands Ave","","Brooklyn","NY","11234","","KINGS" 
"Walgreens 10546",-77.65905,43.223091,"3535 Mount Read Blvd","","Rochester","NY","14616","4347","MONROE" 
"Jamaica Gourmet Deli",-73.855377,40.692715,"8902 Jamaica Ave","","Woodhaven","NY","11421","2040","QUEENS" 
"J & E Bakery Inc",-73.865845,40.859646,"743 Astor Ave","","Bronx","NY","10467","9307","BRONX" 
"The Brooklyn Kitchen",-73.947311,40.717785,"100 Frost St","","Brooklyn","NY","11211","2304","KINGS" 
"91 Catherine Grocery Corp",-73.950417,40.823086,"91 Hamilton Pl","","New York","NY","10031","6821","NEW YORK" 
"Hithams Pop Shop",-76.11927,43.041393,"507 Westcott St","","Syracuse","NY","13210","2548","ONONDAGA" 
"205 Gourmet Deli Corp",-73.879211,40.873966,"3110 Bainbridge Ave","Frnt 1","Bronx","NY","10467","3908","BRONX" 
"Shajalal Supermarket & Halal Meat Inc",-73.862038,40.679737,"7505 101st Ave","","Ozone Park","NY","11416","1028","QUEENS" 
"New 168 Supermarket LLC",-74.008263,40.636753,"5722 8th Ave","","Brooklyn","NY","11220","3913","KINGS" 
"K & O Deli Meat Grocery Inc",-73.937004,40.797981,"2288 2nd Ave","","New York","NY","10035","4810","NEW YORK" 
"Brooklyn #2 Meat Market",-73.936569,40.641674,"4212 Avenue D","","Brooklyn","NY","11203","5708","KINGS" 
"146 Cooper Deli Corp",-73.907379,40.687698,"146 Cooper Street","","Brooklyn","NY","11207","1816","KINGS" 
"STEVE'S BAKERY & CUCHIFRITO CORP",-73.901428,40.86224,"2426 Jerome Ave","","Bronx","NY","10468","6401","BRONX" 
"Conklin Mart",-75.79715,42.022377,"1552 Conklin Rd","","Conklin","NY","13748","1745","BROOME" 
"GKG Convenience Inc",-79.006676,43.129822,"4719 Military Rd","","Niagara Falls","NY","14305","1339","NIAGARA" 
"Quick Chek Corp 38",-74.377235,41.442482,"601 E Main St","","Middletown","NY","10940","2639","ORANGE" 
"5 Star Deli Grocery",-73.768394,40.703712,"18812 Liberty Ave","","Saint Albans","NY","11412","1049","QUEENS" 
"902 Nostrand Avenue Corp",-73.950813,40.66721,"902 Nostrand Ave","","Brooklyn","NY","11225","2226","KINGS" 
"Guy R. Brewer Deli & Grocery Corp",-73.78215,40.682877,"11827 Guy r Brewer Blvd","","Jamaica","NY","11434","2101","QUEENS" 
"Los Chavales Deli Grocery Corp",-73.973625,40.596886,"284 Avenue U","","Brooklyn","NY","11223","3944","KINGS" 
"T & A Grocery Corp I",-73.877266,40.748367,"8901 Roosevelt Ave","","Jackson Heights","NY","11372","7833","QUEENS" 
"High Hope Deli Inc",-73.902519,40.851528,"260 E Burnside Ave","","Bronx","NY","10457","3724","BRONX" 
"675 Morris Ave Food Corp/Fine Fare",-73.921509,40.820309,"675 Morris Avenue","","Bronx","NY","10451","","BRONX" 
"Sea Town Fish & Meat Market Inc",-73.913818,40.698997,"328-332 Linden St","aka 311-325 Irving Ave","Brooklyn","NY","11237","5704","KINGS" 
"Gra Convenient Inc",-73.940201,40.600594,"2950 Avenue U","","Brooklyn","NY","11229","5101","KINGS" 
"Little Italy Gourmet Inc",-74.115601,40.575035,"1375 N Railroad Ave","","Staten Island","NY","10306","2348","RICHMOND" 
"Best American Inc",-73.949448,40.828068,"3589 Broadway","","New York","NY","10031","3218","NEW YORK" 
"Star Deli",-73.935516,40.594318,"3056 Avenue X","","Brooklyn","NY","11235","1204","KINGS" 
"Mill Basin Mini Mart Corp",-73.91851,40.615299,"5819 Avenue T","","Brooklyn","NY","11234","4111","KINGS" 
"Sofias Stop n Shop",-77.635986,43.132912,"874 Genesee St","","Rochester","NY","14611","3844","MONROE" 
"Morris Gourmet Deli Corp",-73.921501,40.82032,"675E Morris Ave","","Bronx","NY","10451","4715","BRONX" 
"Ocean Food Mart Inc",-73.954117,40.587288,"1510 Sheepshead Bay Rd","","Brooklyn","NY","11235","3818","KINGS" 
"Speedway 7686",-75.921394,42.099503,"63 Main St","","Binghamton","NY","13905","2914","BROOME" 
"Walmart Supercenter 5027",-78.696831,42.882511,"4975 Transit Rd","","Depew","NY","14043","4617","ERIE" 
"N.A.F. Candy Grocery Inc",-73.903664,40.858631,"2278 Jerome Ave","","Bronx","NY","10453","1804","BRONX" 
"Mercedes Grocery Store Inc",-73.875023,40.750782,"9209 37th Ave","","Jackson Heights","NY","11372","7921","QUEENS" 
"Freedom Discount Corp/New York 99C Store",-73.862984,40.750366,"3908 103rd St","","Corona","NY","11368","2315","QUEENS" 
"Karam Asian Grocery & Halal Meat",-73.917938,42.792774,"1473 State St","","Schenectady","NY","12304","2914","SCHENECTADY" 
"Hato Viejo Deli Corp",-73.912849,40.839966,"1454 Grand Concourse","Frnt 2","Bronx","NY","10457","8823","BRONX" 
"Santiago Deli Food Corp",-73.953484,40.822552,"3415 Broadway","","New York","NY","10031","7414","NEW YORK" 
"Paulino Deli Grocery Corp",-73.887939,40.816631,"798 Hunts Point Ave","","Bronx","NY","10474","5920","BRONX" 
"Convenience Mart Corp",-73.787529,40.849987,"410 City Island Ave","","Bronx","NY","10464","1301","BRONX" 
"Seneca Garden Two",-73.90197,40.704872,"6687 Forest Ave","","Ridgewood","NY","11385","3839","QUEENS" 
"La Parada Grocery & Meat Market Corp",-73.938187,40.847523,"706 W 177th St","","New York","NY","10033","6902","NEW YORK" 
"Passarittas Inc.",-74.01078,40.60659,"1602 Bath Avenue","","Brooklyn","NY","11214","5847","KINGS" 
"7-Eleven #26390",-73.398354,40.829815,"329 E Jericho Tpke","","Huntington Station","NY","11746","","SUFFOLK" 
"Walgreens 13448",-73.736626,40.713612,"21851 Hempstead Ave","","Queens Village","NY","11429","1236","QUEENS" 
"Hans Oriental Supermarket",-76.095284,43.054913,"2737 Erie Blvd E","","Syracuse","NY","13224","1261","ONONDAGA" 
"Touba General Discount Inc/99 Cents USA",-73.913132,40.820152,"3045 3rd Ave","","Bronx","NY","10455","1202","BRONX" 
"Opamamin Market",-77.599236,43.182564,"952 Hudson Ave","","Rochester","NY","14621","3746","MONROE" 
"King Food Mart Inc",-77.608307,43.186401,"1144 Joseph Ave","","Rochester","NY","14621","3416","MONROE" 
"Family Dollar 8324",-73.259186,40.778214,"400 Suffolk Ave","","Brentwood","NY","11717","4207","SUFFOLK" 
"7-Eleven #11207",-73.240471,40.743744,"1375 Brentwood Rd","","Bay Shore","NY","11706","5249","SUFFOLK" 
"7 Eleven Inc 33499",-73.370789,40.684467,"295 S Wellwood Ave","","Lindenhurst","NY","11757","4904","SUFFOLK" 
"Sweet Banana Corp",-73.995811,40.645199,"4005 9th Ave","","Brooklyn","NY","11232","3801","KINGS" 
"KING KULLEN GROCERY  44",-73.320526,40.736355,"1170 Deer Park Ave","","North Babylon","NY","11703","3102","SUFFOLK" 
"Bhachu LLC",-78.696823,43.165039,"100 S Transit St","","Lockport","NY","14094","4349","NIAGARA" 
"Nice N Easy 504",-76.399689,43.309383,"817 S 4th St","","Fulton","NY","13069","4906","OSWEGO" 
"7-Eleven #33607",-73.365814,40.851128,"247 Broadway Greenlawn","","Huntington","NY","11743","","SUFFOLK" 
"7-Eleven #32716",-73.540817,40.766544,"384 W John St","","Hicksville","NY","11801","1030","NASSAU" 
"7-Eleven #27525",-73.543388,40.757919,"500 W Old Country Rd","","Hicksville","NY","11801","4109","NASSAU" 
"Guyon Superette, Inc.",-74.127464,40.5648,"99 Guyon Ave","","Staten Island","NY","10306","2018","RICHMOND" 
"Dollar General 12614",-75.904732,43.994556,"22075 US Route 11","","Watertown","NY","13601","5143","JEFFERSON" 
"Dollar General 12399",-79.205437,42.114017,"460 W Main St","","Falconer","NY","14733","1620","CHAUTAUQUA" 
"Mid Westside Convenience  Inc",-73.972328,40.79126,"653 Amsterdam Ave","","New York","NY","10025","7448","NEW YORK" 
"Walgreens 11807",-73.930389,40.651779,"5001 Church Ave","","Brooklyn","NY","11203","3503","KINGS" 
"Walgreens 12733",-73.661812,43.302883,"202 Broad St","","Glens Falls","NY","12801","4146","WARREN" 
"7 Eleven 19389",-74.089577,41.111908,"14 College Rd","","Monsey","NY","10952","2821","ROCKLAND" 
"CVS Pharmacy 5191",-72.861145,40.802223,"964 Montauk Hwy","","Shirley","NY","11967","2119","SUFFOLK" 
"CVS Pharmacy 5496",-78.696991,43.022381,"9300 Transit Rd","","East Amherst","NY","14051","1689","ERIE" 
"J & R WYCKOFF CORP",-73.920319,40.704945,"72 Wyckoff Ave","","Brooklyn","NY","11237","3321","KINGS" 
"Fresh Meadows Halal Meat & Grocery",-73.790703,40.737019,"18412 Horace Harding Expy","","Fresh Meadows","NY","11365","2124","QUEENS" 
"Ocean Treasues",-73.973763,40.632317,"4021 18th Ave","","Brooklyn","NY","11218","5707","KINGS" 
"2111 Deli Grocery Corp",-73.884308,40.846306,"2109 Southern Blvd","","Bronx","NY","10460","1420","BRONX" 
"150 Aurora Grocery Corp",-73.90963,40.844803,"150 E 174th St","","Bronx","NY","10457","6904","BRONX" 
"Gloria Grocery Corp",-73.938866,40.844891,"4105 Broadway","","New York","NY","10033","3704","NEW YORK" 
"Natural Frontier Market",-73.950722,40.743546,"1201 Jackson Ave","","Long Island City","NY","11101","5501","QUEENS" 
"Dollar K Inc.",-73.864838,40.8545,"773 Lydig Ave","","Bronx","NY","10462","2146","BRONX" 
"Aden Deli & Grocery",-73.96006,40.656559,"683 Flatbush Ave","","Brooklyn","NY","11225","","KINGS" 
"Lombinos Market",-75.441986,43.216373,"804 Floyd Ave","","Rome","NY","13440","4437","ONEIDA" 
"Reid Stores, Inc/Crosby's 57",-78.493095,42.900143,"13285 Broadway St","","Alden","NY","14004","1324","ERIE" 
"Monticello Fruit Mini Market Inc",-74.699585,41.652496,"90 Forestburgh Rd","","Monticello","NY","12701","2353","SULLIVAN" 
"Cornucopia Vitamin Factory Outlet",-73.081818,40.736351,"39 N Main St","","Sayville","NY","11782","2507","SUFFOLK" 
"Joe's Gourmet Health Deli Inc",-73.959335,40.814571,"3161 Broadway","","New York","NY","10027","4127","NEW YORK" 
"Stewarts Shop 111",-73.760757,42.736584,"567 Watervliet Shaker Rd","","Latham","NY","12110","3612","ALBANY" 
"Stewarts Shop 210",-73.760414,42.728931,"605 New Loudon Rd","","Latham","NY","12110","4023","ALBANY" 
"Stewarts Shop 334",-73.791824,42.697754,"219 Sand Creek Rd","","Albany","NY","12205","1834","ALBANY" 
"Stewarts Shop 385",-73.736572,42.836788,"183 Guideboard Rd","","Waterford","NY","12188","1130","SARATOGA" 
"Sunshine Convenience Inc",-73.987579,40.598118,"2476 86th St","","Brooklyn","NY","11214","4441","KINGS" 
"Tanima Mini Mart",-76.076973,43.070084,"246 Kinne St","","East Syracuse","NY","13057","2266","ONONDAGA" 
"Little Neck Dae Han Meat",-73.736137,40.769829,"25204 Northern Blvd","","Little Neck","NY","11362","1341","QUEENS" 
"New Heng Yun Chicken Market Inc",-73.99263,40.716393,"94 Hester St","","New York","NY","10002","5206","NEW YORK" 
"El Rey Deli-Grocery LLC",-73.903809,40.876312,"3002 Bailey Ave","","Bronx","NY","10463","5902","BRONX" 
"M&L FOOD STORE INC",-74.170319,41.340096,"51 Forest Rd","Ste 201","Monroe","NY","10950","2940","ORANGE" 
"Stop & Shop 566",-73.799355,40.589741,"7020 Rockaway Beach Blvd","","Arverne","NY","11692","1272","QUEENS" 
"Target 2451",-73.834015,40.757149,"4024 College Point Blvd","Ste F600","Flushing","NY","11354","5112","QUEENS" 
"St. Kirollos Grocery & Deli",-73.812546,40.916451,"687 E Lincoln Ave","","Mount Vernon","NY","10552","2512","WESTCHESTER" 
"7-Eleven Store #34362A",-74.091827,40.586739,"1740 Hylan Blvd","","Staten Island","NY","10305","1932","RICHMOND" 
"Uncles Asian Market",-75.957237,42.110371,"200 Grand Ave","","Johnson City","NY","13790","2619","BROOME" 
"Archangel Michael",-74.006874,40.627773,"6612 11th Ave","","Brooklyn","NY","11219","5901","KINGS" 
"Juan Deli Grocery",-73.818703,40.695866,"13002 Atlantic Ave","","South Richmond Hill","NY","11419","1545","QUEENS" 
"D & G Deli Grocery Corp",-73.966118,40.707237,"71 Division Ave","","Brooklyn","NY","11249","6607","KINGS" 
"7-Eleven #32873",-73.262321,40.78191,"123 Crooked Hill Rd","AKA 123 & 125 Crooked Hill Rd","Brentwood","NY","11717","1005","SUFFOLK" 
"Go Greene Food Mart Inc",-74.15023,42.195576,"6360 Route 23a","","Tannersville","NY","12485","7712","GREENE" 
"E Flying Eagle Corp DBA Izzy's Gourmet Deli",-73.832291,40.847103,"3001 Westchester Ave","","Bronx","NY","10461","4536","BRONX" 
"Corner Mart",-78.823242,42.972496,"677 Niagara Falls Blvd","","Buffalo","NY","14226","2039","ERIE" 
"APHONE FOODS INC",-76.144226,43.062538,"826 Butternut St","Ste 1","Syracuse","NY","13208","2767","ONONDAGA" 
"The $1 Limit Plus",-73.765503,41.029915,"109 Mamaroneck Ave","","White Plains","NY","10601","5203","WESTCHESTER" 
"Trio Market New York Corp",-73.827591,40.766479,"3410 Union St","","Flushing","NY","11354","3053","QUEENS" 
"Cold Spring Fuel & Food Service Inc",-73.932785,42.779724,"2415 Hamburg St","","Schenectady","NY","12303","3083","SCHENECTADY" 
"La Economica Northern Blvd 95 Inc",-73.873123,40.756889,"9515B Northern Blvd","","Jackson Heights","NY","11372","2035","QUEENS" 
"B-Quick Corp I",-73.896706,40.634926,"9202 Avenue M","","Brooklyn","NY","11236","","KINGS" 
"La Chiquita",-74.016197,41.496574,"91 William St","","Newburgh","NY","12550","5506","ORANGE" 
"New York Food Market, Inc.",-73.871353,40.748901,"9530 Roosevelt Ave","","Jackson Heights","NY","11372","8029","QUEENS" 
"Dollar Tree 4407",-74.058388,41.455551,"115 Temple Hill Rd","Ste 1300","New Windsor","NY","12553","6812","ORANGE" 
"Dollar Tree 3074",-78.68956,42.502872,"231 S Cascade Dr","Ste 145","Springville","NY","14141","9116","ERIE" 
"Maklan Food",-77.635986,43.137688,"628 Genesee St","","Rochester","NY","14611","3734","MONROE" 
"South Buffalo Trading Company",-78.807259,42.837078,"1005 Abbott Rd","","Buffalo","NY","14220","2419","ERIE" 
"Shoreham Mah Corp",-72.897682,40.946663,"9928 Route 25a","","Shoreham","NY","11786","1844","SUFFOLK" 
"Walgreens 11778",-73.023933,40.764408,"286 W Main St","","Patchogue","NY","11772","3008","SUFFOLK" 
"Walgreens 11509",-73.895416,40.920059,"6 McLean Ave","","Yonkers","NY","10705","2356","WESTCHESTER" 
"Walgreens 12157",-73.76828,40.66449,"14580 Farmers Blvd","","Jamaica","NY","11434","5242","QUEENS" 
"CVS Pharmacy 134",-73.773659,42.653416,"16 New Scotland Ave","","Albany","NY","12208","3555","ALBANY" 
"CVS Pharmacy 2725",-73.407951,40.848232,"111 Depot Rd","","Huntington Station","NY","11746","1723","SUFFOLK" 
"ShopRite 231",-73.765068,41.0331,"13 City Pl","","White Plains","NY","10601","3331","WESTCHESTER" 
"Panaderia La Mixteca Poblana & Deli",-74.079994,40.637615,"104 Victory Blvd","","Staten Island","NY","10301","2946","RICHMOND" 
"C & N New York Food Corp DBA Bravo Supermarket",-73.938377,40.846169,"4138 Broadway","","New York","NY","10033","3703","NEW YORK" 
"JR Meat Market Corporation",-73.91507,40.839077,"134 E 170th St","","Bronx","NY","10452","7021","BRONX" 
"Kwaran Bazar Supermarket",-73.808189,40.706207,"14819 Hillside Ave","","Jamaica","NY","11435","3330","QUEENS" 
"7-Eleven #11229",-73.004349,40.870068,"2223 Route 112","Route 112 & Route 25","Coram","NY","11727","3063","SUFFOLK" 
"Nadal 3 Deli Convenience Inc",-73.922829,40.826466,"888 Grand Concourse","Frnt 1","Bronx","NY","10451","2802","BRONX" 
"Bronxwood Express Deli Grocery Corp",-73.856201,40.883152,"3846 Bronxwood Ave","","Bronx","NY","10469","1065","BRONX" 
"Chucks Market",-75.323746,44.147385,"8212 Main St","","Harrisville","NY","13648","3326","LEWIS" 
"Alden Save-A-Lot 24768",-78.499359,42.89896,"13107 Broadway St","","Alden","NY","14004","1234","ERIE" 
"Robo Enterprise Inc",-79.228622,42.079002,"111 Marion St","","Jamestown","NY","14701","8220","CHAUTAUQUA" 
"Cow Palace Butcher Shop",-73.022865,40.763721,"23 River Ave","","Patchogue","NY","11772","3308","SUFFOLK" 
"Dollar General 12597",-74.075432,41.848843,"1155 Route 32","","Rosendale","NY","12472","9660","ULSTER" 
"Family Dollar 8136",-75.508232,42.909363,"1015 Madison Marketplace","","Madison","NY","13402","","MADISON" 
